Timestamp,Accel_X_g,Accel_Y_g,Accel_Z_g
02:26:37.957,0.9800,0.3223,-0.1206
02:26:37.970,0.9565,0.2920,-0.1338
02:26:37.982,0.9556,0.2847,-0.1069
02:26:37.996,0.9658,0.2563,-0.1240
02:26:38.008,0.9727,0.2466,-0.1108
02:26:38.022,0.9731,0.2524,-0.1094
02:26:38.034,0.9722,0.2432,-0.0986
02:26:38.051,0.9595,0.2476,-0.1401
02:26:38.064,0.9390,0.2397,-0.1406
02:26:38.075,0.9517,0.2349,-0.1206
02:26:38.086,0.9487,0.2324,-0.1025
02:26:38.097,0.9321,0.2026,-0.1060
02:26:38.109,0.9360,0.1909,-0.0947
02:26:38.120,0.9390,0.2007,-0.0664
02:26:38.133,0.9282,0.2114,-0.0562
02:26:38.145,0.8896,0.2104,-0.0840
02:26:38.158,0.9189,0.2324,-0.0366
02:26:38.170,0.9019,0.2271,-0.0278
02:26:38.185,0.8442,0.2075,-0.0498
02:26:38.204,0.8618,0.1699,-0.0488
02:26:38.216,0.8701,0.1396,-0.0605
02:26:38.232,0.8779,0.1138,-0.0356
02:26:38.245,0.8706,0.1353,-0.0366
02:26:38.258,0.8687,0.1138,-0.0269
02:26:38.269,0.8896,0.1226,-0.0054
02:26:38.280,0.8789,0.0889,-0.0454
02:26:38.292,0.8408,0.0601,-0.0620
02:26:38.305,0.8115,0.0562,-0.0986
02:26:38.318,0.8096,0.0283,-0.0757
02:26:38.329,0.8398,0.0000,-0.0298
02:26:38.341,0.8296,-0.0210,-0.0381
02:26:38.352,0.8237,-0.0640,-0.0449
02:26:38.363,0.8584,-0.0532,-0.0312
02:26:38.379,0.8564,-0.1147,-0.0283
02:26:38.394,0.8491,-0.1323,-0.0405
02:26:38.405,0.8262,-0.1323,0.0107
02:26:38.417,0.8071,-0.1382,0.0195
02:26:38.429,0.8286,-0.1924,0.0239
02:26:38.442,0.8687,-0.2305,0.0181
02:26:38.454,0.8818,-0.2520,0.0493
02:26:38.466,0.8594,-0.2324,0.0449
02:26:38.477,0.8608,-0.2241,0.0889
02:26:38.489,0.8364,-0.2002,0.1265
02:26:38.500,0.8359,-0.2080,0.1567
02:26:38.514,0.8252,-0.2754,0.1621
02:26:38.525,0.8691,-0.3271,0.1650
02:26:38.538,0.8662,-0.3647,0.1680
02:26:38.550,0.7764,-0.3706,0.1426
02:26:38.561,0.7983,-0.3555,0.2104
02:26:38.576,0.8574,-0.4004,0.0933
02:26:38.587,0.9180,-0.4751,0.1489
02:26:38.604,0.9307,-0.4448,0.0801
02:26:38.616,0.9775,-0.5483,0.0703
02:26:38.628,0.9585,-0.5522,0.0596
02:26:38.642,0.9658,-0.5347,0.0894
02:26:38.654,0.9648,-0.5342,0.1079
02:26:38.675,0.9043,-0.6426,0.1255
02:26:38.686,0.9316,-0.7065,0.1216
02:26:38.698,0.8389,-0.7002,0.0732
02:26:38.709,0.8247,-0.6909,0.0835
02:26:38.722,0.8428,-0.7139,0.1147
02:26:38.733,0.8052,-0.6787,0.1260
02:26:38.745,0.8340,-0.6392,0.1504
02:26:38.757,0.8345,-0.6226,0.1401
02:26:38.770,0.8506,-0.6250,0.1045
02:26:38.784,0.8315,-0.6362,0.0688
02:26:38.796,0.8345,-0.6548,0.0591
02:26:38.808,0.8091,-0.6455,0.0586
02:26:38.819,0.8022,-0.6729,0.0488
02:26:38.830,0.8091,-0.6587,0.0635
02:26:38.841,0.7993,-0.6777,0.0674
02:26:38.853,0.7661,-0.6924,0.0386
02:26:38.864,0.7559,-0.7002,0.0298
02:26:38.878,0.7363,-0.7114,0.0513
02:26:38.889,0.7378,-0.6929,0.0137
02:26:38.900,0.7197,-0.7036,0.0835
02:26:38.911,0.7246,-0.7144,0.0649
02:26:38.923,0.6851,-0.7222,0.0537
02:26:38.937,0.6558,-0.7407,0.0742
02:26:38.948,0.6748,-0.7729,0.1045
02:26:38.962,0.5962,-0.7910,0.0698
02:26:38.974,0.5669,-0.7900,0.1040
02:26:38.985,0.5112,-0.8008,0.0474
02:26:38.997,0.5479,-0.8018,0.1074
02:26:39.009,0.4609,-0.7905,0.0493
02:26:39.023,0.4116,-0.8643,0.0444
02:26:39.041,0.3560,-0.9307,0.0845
02:26:39.052,0.3032,-0.9902,0.0962
02:26:39.063,0.2896,-1.0396,0.0732
02:26:39.074,0.2676,-1.0640,0.0640
02:26:39.085,0.2393,-1.0825,0.0713
02:26:39.097,0.2173,-1.0469,0.0806
02:26:39.110,0.1943,-1.0532,0.0991
02:26:39.122,0.2241,-1.1025,0.0845
02:26:39.134,0.1973,-1.1514,0.0566
02:26:39.146,0.1992,-1.1401,0.0215
02:26:39.159,0.2056,-1.0942,-0.0195
02:26:39.171,0.2168,-1.0952,-0.0254
02:26:39.183,0.1890,-1.0981,-0.0117
02:26:39.194,0.1475,-1.0615,0.0054
02:26:39.206,0.1245,-1.0483,0.0454
02:26:39.217,0.1011,-1.0508,0.0796
02:26:39.230,0.0718,-1.0801,0.0649
02:26:39.244,0.0249,-1.1602,0.0298
02:26:39.258,0.0400,-1.1572,0.0259
02:26:39.270,0.0454,-1.1738,0.0044
02:26:39.283,0.0640,-1.0635,0.0156
02:26:39.299,0.0684,-1.0337,0.0532
02:26:39.311,0.0356,-1.0542,0.0762
02:26:39.324,0.0083,-1.1206,0.0835
02:26:39.336,0.0059,-1.1143,0.0786
02:26:39.348,0.0132,-1.1011,0.1138
02:26:39.359,-0.0200,-1.0996,0.1250
02:26:39.373,-0.0859,-1.0967,0.0991
02:26:39.385,-0.0986,-1.0669,0.0918
02:26:39.398,-0.0498,-1.0991,0.0630
02:26:39.411,0.0034,-1.1025,0.0293
02:26:39.424,-0.0205,-1.0562,0.0161
02:26:39.436,-0.0503,-1.0684,-0.0205
02:26:39.449,-0.0542,-1.0391,-0.0244
02:26:39.462,-0.0645,-1.0566,0.0215
02:26:39.480,-0.1294,-1.0132,0.0444
02:26:39.491,-0.1572,-0.9976,0.0522
02:26:39.503,-0.2017,-0.9800,0.0806
02:26:39.517,-0.2529,-1.0137,0.0542
02:26:39.528,-0.2358,-0.9888,0.0747
02:26:39.539,-0.2388,-0.9453,0.1050
02:26:39.550,-0.2637,-0.9707,0.0918
02:26:39.561,-0.2700,-0.9541,0.0718
02:26:39.574,-0.2725,-0.9624,0.0713
02:26:39.585,-0.2612,-1.0083,0.0840
02:26:39.597,-0.3105,-0.9985,0.0732
02:26:39.608,-0.3359,-0.9658,0.0811
02:26:39.621,-0.3843,-0.8896,0.0928
02:26:39.637,-0.4316,-0.9009,0.0605
02:26:39.652,-0.4741,-0.9028,0.0825
02:26:39.664,-0.4907,-0.9038,0.1450
02:26:39.675,-0.4941,-0.9048,0.1489
02:26:39.686,-0.4927,-0.9028,0.1938
02:26:39.702,-0.5430,-0.9082,0.1870
02:26:39.713,-0.5762,-0.8984,0.1826
02:26:39.725,-0.6470,-0.8740,0.1655
02:26:39.736,-0.6709,-0.9150,0.1509
02:26:39.747,-0.6431,-0.9487,0.1699
02:26:39.759,-0.6118,-0.9863,0.2114
02:26:39.771,-0.6304,-1.0117,0.1846
02:26:39.784,-0.6421,-1.0664,0.1938
02:26:39.795,-0.6694,-1.1255,0.2021
02:26:39.810,-0.6792,-1.2764,0.2251
02:26:39.822,-0.6250,-1.2617,0.2095
02:26:39.833,-0.5869,-1.2739,0.2285
02:26:39.845,-0.5898,-1.2993,0.2095
02:26:39.856,-0.5317,-1.2749,0.2617
02:26:39.873,-0.4873,-1.1514,0.2505
02:26:39.884,-0.4814,-1.2227,0.1392
02:26:39.896,-0.3843,-1.1567,0.2183
02:26:39.909,-0.3008,-1.0142,0.2822
02:26:39.922,-0.3037,-1.0547,0.2783
02:26:39.935,-0.2861,-1.0806,0.2852
02:26:39.950,-0.2061,-1.1396,0.3208
02:26:39.962,-0.1426,-1.0947,0.3608
02:26:39.978,-0.1099,-1.1099,0.3633
02:26:39.989,-0.1084,-1.1436,0.3477
02:26:40.001,-0.0176,-1.1763,0.4116
02:26:40.012,-0.0210,-1.1562,0.4492
02:26:40.023,0.0229,-1.0659,0.4629
02:26:40.034,0.0469,-1.0371,0.4678
02:26:40.045,0.0791,-0.9746,0.4897
02:26:40.058,0.1055,-0.9180,0.4473
02:26:40.069,0.0869,-0.9424,0.4380
02:26:40.080,0.1240,-0.8711,0.4370
02:26:40.092,0.1177,-0.8140,0.4585
02:26:40.105,0.1191,-0.6865,0.4482
02:26:40.116,0.1396,-0.6050,0.3975
02:26:40.128,0.1646,-0.5483,0.3706
02:26:40.139,0.1748,-0.5107,0.4028
02:26:40.152,0.1763,-0.4556,0.3335
02:26:40.164,0.1768,-0.4004,0.2930
02:26:40.178,0.1523,-0.3340,0.2666
02:26:40.189,0.1646,-0.3184,0.2241
02:26:40.202,0.1680,-0.3223,0.2222
02:26:40.217,0.1558,-0.3784,0.2339
02:26:40.230,0.1206,-0.4268,0.2100
02:26:40.241,0.1108,-0.4355,0.2109
02:26:40.253,0.0532,-0.4717,0.1836
02:26:40.264,0.0386,-0.5176,0.1675
02:26:40.277,0.0205,-0.5962,0.1860
02:26:40.290,0.0005,-0.6870,0.2119
02:26:40.303,-0.0278,-0.7354,0.1904
02:26:40.316,-0.0669,-0.7471,0.1948
02:26:40.332,-0.0703,-0.7588,0.1714
02:26:40.344,-0.1138,-0.8491,0.1665
02:26:40.355,-0.1289,-0.9365,0.2075
02:26:40.366,-0.1294,-1.0059,0.1958
02:26:40.377,-0.1128,-0.9570,0.2012
02:26:40.391,-0.1143,-0.8921,0.1611
02:26:40.402,-0.1309,-0.8252,0.0972
02:26:40.415,-0.1538,-0.8315,0.0410
02:26:40.426,-0.1382,-0.9307,0.0649
02:26:40.438,-0.1421,-0.9941,0.1133
02:26:40.449,-0.1318,-1.0557,0.0830
02:26:40.461,-0.1299,-1.0234,0.0464
02:26:40.473,-0.1021,-1.0103,0.0073
02:26:40.487,-0.1143,-1.0527,-0.0107
02:26:40.500,-0.0967,-1.2749,-0.0132
02:26:40.512,-0.0669,-1.5342,0.0000
02:26:40.525,-0.0112,-1.7686,0.0063
02:26:40.542,0.2109,-1.7056,0.1851
02:26:40.553,0.3052,-1.6772,0.3789
02:26:40.565,0.4126,-1.6582,0.4819
02:26:40.576,0.4507,-1.6382,0.5366
02:26:40.588,0.4878,-1.7402,0.4976
02:26:40.601,0.4746,-1.7373,0.2729
02:26:40.612,0.5420,-1.5894,0.1030
02:26:40.623,0.4717,-1.4453,-0.0532
02:26:40.637,0.4126,-1.1885,-0.1206
02:26:40.649,0.3774,-1.0903,-0.1846
02:26:40.660,0.3145,-0.9463,-0.2148
02:26:40.671,0.2715,-0.8628,-0.1406
02:26:40.685,0.2676,-0.8687,-0.0244
02:26:40.696,0.2031,-0.7417,-0.0117
02:26:40.707,0.1494,-0.6772,-0.0044
02:26:40.720,0.0967,-0.6411,-0.0190
02:26:40.734,0.1104,-0.7432,0.0513
02:26:40.746,0.1885,-0.7979,0.0439
02:26:40.762,0.2368,-0.8789,0.0884
02:26:40.773,0.2544,-0.9521,0.0747
02:26:40.790,0.2695,-1.0459,0.0298
02:26:40.801,0.2817,-1.0762,0.0391
02:26:40.813,0.2324,-1.0776,0.0039
02:26:40.827,0.1919,-1.0391,-0.0103
02:26:40.839,0.2104,-1.0234,0.0049
02:26:40.861,0.2021,-1.0220,-0.0425
02:26:40.872,0.2324,-0.9502,-0.0034
02:26:40.884,0.2417,-0.8979,0.0190
02:26:40.896,0.2656,-0.8755,0.0347
02:26:40.907,0.2192,-0.8271,0.0176
02:26:40.921,0.2710,-0.8799,0.0415
02:26:40.932,0.2930,-0.9141,0.0430
02:26:40.944,0.3950,-0.9521,0.0669
02:26:40.956,0.4917,-0.9668,0.0591
02:26:40.975,0.5190,-1.0439,0.0132
02:26:40.987,0.4556,-1.0312,0.0171
02:26:40.998,0.4790,-1.0063,0.0010
02:26:41.009,0.4419,-1.0137,-0.0039
02:26:41.020,0.4302,-1.0249,-0.0142
02:26:41.031,0.4492,-1.0132,-0.0068
02:26:41.045,0.4160,-1.0664,-0.0229
02:26:41.057,0.3779,-1.0610,-0.0156
02:26:41.068,0.2949,-1.0664,-0.0400
02:26:41.079,0.3169,-1.0815,0.0337
02:26:41.096,0.1997,-1.0991,-0.0225
02:26:41.107,0.2109,-1.0889,0.0195
02:26:41.118,0.1772,-1.0791,0.0288
02:26:41.130,0.1357,-1.0532,0.0386
02:26:41.143,0.0698,-1.0537,0.0298
02:26:41.155,0.0337,-0.9951,-0.0093
02:26:41.170,-0.0112,-1.0366,0.0396
02:26:41.182,-0.0234,-1.0171,0.0435
02:26:41.194,-0.0708,-1.0210,0.0186
02:26:41.206,-0.1421,-1.0376,0.0127
02:26:41.217,-0.2202,-1.0405,0.0264
02:26:41.228,-0.2661,-1.0312,0.0186
02:26:41.242,-0.3418,-0.9858,0.0264
02:26:41.254,-0.3979,-0.9375,-0.0161
02:26:41.265,-0.4702,-0.8789,0.0005
02:26:41.281,-0.5332,-0.7739,-0.0127
02:26:41.292,-0.5693,-0.7031,-0.0132
02:26:41.308,-0.6699,-0.5928,-0.0977
02:26:41.322,-0.6592,-0.4214,-0.0244
02:26:41.333,-0.7266,-0.3862,0.0005
02:26:41.345,-0.7642,-0.3779,0.0254
02:26:41.360,-0.7979,-0.3770,0.0420
02:26:41.372,-0.8101,-0.3711,0.0684
02:26:41.388,-0.8096,-0.3433,0.1240
02:26:41.402,-0.8779,-0.2632,0.0562
02:26:41.414,-0.9067,-0.2085,0.0298
02:26:41.425,-0.9116,-0.1436,0.0215
02:26:41.437,-0.9385,-0.0825,0.0488
02:26:41.448,-0.9482,-0.0151,0.0620
02:26:41.459,-0.9507,0.0601,0.0327
02:26:41.471,-0.9277,0.1348,0.0254
02:26:41.482,-0.9106,0.1890,0.0488
02:26:41.495,-0.9287,0.2759,0.0063
02:26:41.508,-0.9380,0.3447,-0.0054
02:26:41.520,-0.9092,0.4194,-0.0264
02:26:41.534,-0.8652,0.4624,0.0029
02:26:41.545,-0.8779,0.5073,-0.0186
02:26:41.557,-0.8623,0.5190,0.0195
02:26:41.568,-0.8550,0.5229,0.0381
02:26:41.589,-0.8521,0.5073,0.0103
02:26:41.600,-0.8438,0.5024,0.0308
02:26:41.612,-0.8242,0.5303,0.0488
02:26:41.623,-0.8345,0.5400,0.0562
02:26:41.634,-0.8701,0.5845,0.0298
02:26:41.646,-0.8589,0.6113,0.0386
02:26:41.657,-0.8652,0.6553,0.0308
02:26:41.670,-0.8657,0.6772,0.0166
02:26:41.690,-0.8203,0.6953,0.0015
02:26:41.701,-0.8276,0.6978,-0.0073
02:26:41.712,-0.8311,0.6748,0.0142
02:26:41.725,-0.8052,0.6553,0.0430
02:26:41.738,-0.8340,0.6118,-0.0371
02:26:41.749,-0.7808,0.5869,-0.0059
02:26:41.764,-0.8218,0.5146,0.0195
02:26:41.776,-0.8750,0.4473,0.0332
02:26:41.790,-0.9238,0.3779,0.0513
02:26:41.801,-0.9458,0.3301,0.0698
02:26:41.815,-0.9517,0.2773,0.0474
02:26:41.827,-0.9658,0.2598,0.0107
02:26:41.839,-0.9888,0.2197,-0.0181
02:26:41.853,-0.9814,0.1631,-0.0410
02:26:41.865,-0.9790,0.0913,-0.0557
02:26:41.878,-0.9331,0.0088,-0.0464
02:26:41.894,-0.8975,-0.0786,-0.0298
02:26:41.906,-0.8276,-0.1938,0.0195
02:26:41.920,-0.8359,-0.2837,0.0073
02:26:41.931,-0.8145,-0.3276,0.0293
02:26:41.942,-0.8076,-0.3667,0.0439
02:26:41.954,-0.8008,-0.4238,0.0830
02:26:41.969,-0.7695,-0.4668,0.1006
02:26:41.981,-0.7437,-0.5186,0.0781
02:26:41.998,-0.7275,-0.6050,0.0469
02:26:42.009,-0.6733,-0.6709,0.0439
02:26:42.020,-0.6851,-0.7939,0.0488
02:26:42.031,-0.6670,-0.8320,0.0322
02:26:42.044,-0.6113,-0.8970,0.0645
02:26:42.056,-0.5928,-0.9292,0.0054
02:26:42.067,-0.5684,-0.9517,0.0059
02:26:42.079,-0.5522,-0.9756,-0.0518
02:26:42.090,-0.4985,-1.0273,-0.0771
02:26:42.101,-0.4312,-1.0732,-0.0571
02:26:42.112,-0.3745,-1.1323,-0.0332
02:26:42.124,-0.3110,-1.1069,-0.0293
02:26:42.135,-0.2837,-1.0625,-0.0303
02:26:42.146,-0.3193,-1.0288,-0.0205
02:26:42.165,-0.4385,-0.9453,-0.0400
02:26:42.178,-0.4888,-0.9419,-0.0293
02:26:42.190,-0.5151,-0.9404,0.0146
02:26:42.204,-0.5327,-0.9326,0.0254
02:26:42.215,-0.5737,-0.9502,-0.0234
02:26:42.230,-0.5767,-1.0684,-0.0317
02:26:42.242,-0.6465,-1.0112,-0.0186
02:26:42.253,-0.6938,-0.9272,-0.0186
02:26:42.267,-0.6475,-0.8203,0.0293
02:26:42.278,-0.6157,-0.7998,0.0791
02:26:42.289,-0.5796,-0.8525,0.1670
02:26:42.301,-0.5576,-0.9951,0.1533
02:26:42.313,-0.5674,-1.0352,0.0874
02:26:42.324,-0.5430,-0.9561,0.0806
02:26:42.336,-0.5420,-0.9180,0.0146
02:26:42.350,-0.5479,-0.8550,0.0132
02:26:42.362,-0.5083,-0.7988,0.0674
02:26:42.374,-0.5425,-0.7661,0.0718
02:26:42.388,-0.5640,-0.6797,0.1260
02:26:42.400,-0.5640,-0.6064,0.1631
02:26:42.418,-0.6509,-0.5483,0.0801
02:26:42.437,-0.7134,-0.6172,0.0249
02:26:42.449,-0.7812,-0.5601,0.0234
02:26:42.460,-0.8184,-0.5244,0.0005
02:26:42.472,-0.7808,-0.4160,0.0581
02:26:42.484,-0.8101,-0.3916,-0.0020
02:26:42.497,-0.8193,-0.3813,-0.0415
02:26:42.509,-0.8105,-0.3638,-0.0562
02:26:42.522,-0.8345,-0.3975,-0.0483
02:26:42.534,-0.9160,-0.3452,-0.1426
02:26:42.546,-0.9048,-0.3286,-0.0728
02:26:42.559,-0.9146,-0.3081,-0.0366
02:26:42.574,-0.9097,-0.2124,-0.0811
02:26:42.586,-0.9062,-0.1245,-0.1274
02:26:42.598,-0.8433,-0.0757,-0.1279
02:26:42.610,-0.8486,-0.0786,-0.1523
02:26:42.622,-0.8677,-0.0830,-0.1523
02:26:42.634,-0.8740,-0.0918,-0.1416
02:26:42.645,-0.8804,-0.0303,-0.1294
02:26:42.656,-0.8984,0.0298,-0.1743
02:26:42.670,-0.8755,0.0415,-0.1304
02:26:42.681,-0.8301,0.0151,-0.1138
02:26:42.692,-0.8179,-0.0303,-0.1099
02:26:42.704,-0.7578,-0.0903,-0.0142
02:26:42.717,-0.8335,-0.0469,-0.0190
02:26:42.730,-0.9160,-0.0181,-0.0005
02:26:42.746,-1.0640,0.0269,0.0000
02:26:42.759,-1.1919,0.0410,0.0503
02:26:42.772,-1.3018,0.0469,0.0894
02:26:42.786,-1.3159,0.0112,0.1787
02:26:42.798,-1.3164,-0.0449,0.1968
02:26:42.812,-1.2437,-0.1113,0.2227
02:26:42.824,-1.1831,-0.2031,0.1440
02:26:42.842,-1.0767,-0.2676,0.1157
02:26:42.853,-0.9736,-0.3145,0.0161
02:26:42.864,-0.8916,-0.3257,0.0010
02:26:42.876,-0.8608,-0.3354,-0.0103
02:26:42.887,-0.7593,-0.3428,-0.0308
02:26:42.898,-0.8472,-0.3452,-0.0957
02:26:42.910,-0.8374,-0.3086,-0.0791
02:26:42.923,-0.8857,-0.2925,-0.0889
02:26:42.935,-0.9365,-0.2896,-0.0991
02:26:42.947,-0.9800,-0.2847,-0.0708
02:26:42.960,-1.0127,-0.2437,-0.0225
02:26:42.972,-1.0854,-0.2144,-0.0029
02:26:42.985,-1.1055,-0.1670,0.0356
02:26:43.001,-1.0186,-0.1499,0.0894
02:26:43.018,-0.9790,-0.1724,0.0425
02:26:43.031,-0.9365,-0.1919,-0.0269
02:26:43.044,-0.9326,-0.1914,-0.0420
02:26:43.056,-0.9199,-0.2236,-0.0469
02:26:43.069,-0.8916,-0.2456,0.0088
02:26:43.081,-0.9858,-0.2227,-0.0146
02:26:43.092,-0.9331,-0.2583,-0.0034
02:26:43.105,-0.9648,-0.2944,0.0122
02:26:43.116,-0.9775,-0.2998,-0.0020
02:26:43.127,-0.9810,-0.3120,0.0049
02:26:43.139,-0.9419,-0.3379,0.0171
02:26:43.151,-0.9717,-0.3540,0.0010
02:26:43.162,-0.9873,-0.3438,-0.0078
02:26:43.173,-0.9487,-0.3472,0.0142
02:26:43.185,-0.9741,-0.3257,-0.0107
02:26:43.205,-0.9595,-0.3101,-0.0552
02:26:43.217,-0.9370,-0.2949,-0.0137
02:26:43.228,-0.9277,-0.2764,-0.0107
02:26:43.244,-0.9297,-0.2490,-0.0254
02:26:43.256,-0.9556,-0.2383,0.0000
02:26:43.269,-0.9253,-0.2241,0.0444
02:26:43.283,-0.9468,-0.2188,0.0269
02:26:43.295,-0.9639,-0.2051,0.0107
02:26:43.307,-0.9717,-0.2109,0.0005
02:26:43.320,-0.9570,-0.1953,-0.0273
02:26:43.332,-0.9653,-0.1865,0.0059
02:26:43.346,-0.8965,-0.1846,0.0474
02:26:43.358,-0.9565,-0.1924,-0.0010
02:26:43.373,-0.9336,-0.1943,-0.0049
02:26:43.385,-0.9629,-0.2026,-0.0029
02:26:43.398,-0.9897,-0.2070,-0.0469
02:26:43.410,-0.9756,-0.2227,-0.0542
02:26:43.423,-0.9624,-0.2256,-0.0078
02:26:43.437,-0.9468,-0.2446,0.0166
02:26:43.451,-0.9570,-0.2373,-0.0176
02:26:43.462,-0.9634,-0.2505,-0.0151
02:26:43.474,-0.9580,-0.2563,-0.0347
02:26:43.485,-0.9492,-0.2808,0.0151
02:26:43.496,-0.8418,-0.1743,0.1152
02:26:43.507,-0.9692,-0.2588,-0.0039
02:26:43.525,-0.9937,-0.2764,-0.0474
02:26:43.537,-0.9712,-0.2319,-0.0386
02:26:43.548,-0.9429,-0.1982,0.0205
02:26:43.560,-0.9180,-0.2192,-0.0278
02:26:43.571,-0.9795,-0.2817,-0.0771
02:26:43.582,-1.0059,-0.3774,-0.0254
02:26:43.596,-1.0513,-0.4355,-0.0610
02:26:43.607,-1.0293,-0.4561,-0.0396
02:26:43.618,-1.0059,-0.3867,-0.1050
02:26:43.629,-1.0801,-0.2896,-0.1582
02:26:43.641,-1.0635,-0.1597,-0.1719
02:26:43.652,-1.1050,-0.1045,-0.1528
02:26:43.663,-1.1436,-0.1445,-0.0923
02:26:43.674,-1.1475,-0.1938,-0.0620
02:26:43.687,-1.1133,-0.2578,-0.0137
02:26:43.698,-1.0771,-0.2607,-0.0200
02:26:43.709,-0.9893,-0.2192,0.0518
02:26:43.720,-0.9419,-0.1714,0.0332
02:26:43.734,-0.8667,-0.2217,0.0522
02:26:43.746,-0.8799,-0.2744,0.0923
02:26:43.759,-0.8198,-0.3945,0.1567
02:26:43.771,-0.8394,-0.4365,0.1333
02:26:43.782,-0.7554,-0.3901,0.2109
02:26:43.794,-0.6899,-0.3252,0.2368
02:26:43.805,-0.5684,-0.3149,0.3179
02:26:43.816,-0.5005,-0.2661,0.2695
02:26:43.829,-0.5562,-0.2178,0.1626
02:26:43.840,-0.4775,-0.2354,0.2261
02:26:43.851,-0.4961,-0.2856,0.2139
02:26:43.864,-0.5464,-0.3213,0.1626
02:26:43.875,-0.6089,-0.3276,0.1094
02:26:43.888,-0.7354,-0.4424,0.0688
02:26:43.900,-0.8467,-0.5923,-0.0361
02:26:43.913,-0.9727,-0.7695,-0.1904
02:26:43.924,-1.0923,-0.9233,-0.3052
02:26:43.936,-1.1577,-0.9131,-0.4336
02:26:43.951,-1.1816,-0.8569,-0.4429
02:26:43.962,-1.1299,-0.8125,-0.4199
02:26:43.974,-0.9727,-0.6958,-0.2427
02:26:43.985,-0.9976,-0.6182,-0.1323
02:26:43.998,-0.9492,-0.5308,0.0693
02:26:44.010,-0.9219,-0.4502,0.1523
02:26:44.023,-0.8931,-0.3911,0.1431
02:26:44.037,-0.8882,-0.3589,0.1299
02:26:44.052,-0.8770,-0.3115,0.0835
02:26:44.064,-0.8599,-0.2788,0.0747
02:26:44.078,-0.7710,-0.3521,0.0381
02:26:44.089,-0.7637,-0.3193,-0.0156
02:26:44.109,-0.8540,-0.4082,-0.0874
02:26:44.121,-0.9053,-0.5190,-0.1338
02:26:44.132,-0.9077,-0.5786,-0.0952
02:26:44.145,-0.9312,-0.5347,-0.0586
02:26:44.157,-0.9351,-0.4932,-0.0713
02:26:44.170,-0.9102,-0.4995,-0.0688
02:26:44.183,-0.8330,-0.4385,0.0283
02:26:44.195,-0.8159,-0.4565,0.0347
02:26:44.207,-0.7920,-0.4580,0.0415
02:26:44.220,-0.7920,-0.4766,0.0044
02:26:44.232,-0.7871,-0.4888,-0.0234
02:26:44.245,-0.7993,-0.4810,-0.0449
02:26:44.258,-0.8052,-0.4590,-0.0688
02:26:44.270,-0.8657,-0.4585,-0.0728
02:26:44.282,-0.8867,-0.4912,-0.0654
02:26:44.294,-0.9355,-0.5083,-0.0488
02:26:44.307,-0.9556,-0.5112,-0.0190
02:26:44.320,-0.8779,-0.4961,0.0493
02:26:44.334,-0.8999,-0.4590,0.1055
02:26:44.347,-0.8765,-0.5322,0.1157
02:26:44.359,-0.8774,-0.5229,0.0674
02:26:44.371,-0.8970,-0.4771,-0.0244
02:26:44.388,-0.8208,-0.4834,0.0063
02:26:44.399,-0.8105,-0.4824,-0.0269
02:26:44.412,-0.8501,-0.4722,-0.0771
02:26:44.424,-0.8320,-0.4766,-0.0630
02:26:44.437,-0.8374,-0.5171,-0.0913
02:26:44.449,-0.8428,-0.5195,-0.0708
02:26:44.462,-0.9556,-0.4795,-0.1079
02:26:44.475,-1.0044,-0.4351,0.0171
02:26:44.490,-0.9937,-0.4995,0.1230
02:26:44.502,-0.9668,-0.5371,0.1333
02:26:44.515,-1.0063,-0.5146,0.0898
02:26:44.527,-1.0439,-0.5068,0.0640
02:26:44.543,-1.0552,-0.5596,0.0708
02:26:44.557,-1.0132,-0.5698,0.0859
02:26:44.570,-0.9707,-0.6138,0.0181
02:26:44.582,-0.9282,-0.5879,-0.0244
02:26:44.595,-0.8530,-0.5625,-0.0283
02:26:44.608,-0.7734,-0.5508,0.0298
02:26:44.619,-0.7686,-0.5542,-0.0137
02:26:44.630,-0.7124,-0.4795,0.0513
02:26:44.641,-0.7314,-0.4614,0.0615
02:26:44.653,-0.7246,-0.4116,0.0986
02:26:44.664,-0.7432,-0.4116,0.1274
02:26:44.676,-0.7197,-0.3628,0.1470
02:26:44.687,-0.6929,-0.3638,0.1577
02:26:44.698,-0.6948,-0.3320,0.1611
02:26:44.710,-0.7056,-0.3525,0.1304
02:26:44.722,-0.7246,-0.4482,0.0957
02:26:44.735,-0.6885,-0.4482,0.0547
02:26:44.747,-0.6631,-0.5239,0.0435
02:26:44.759,-0.6543,-0.4839,-0.0010
02:26:44.772,-0.6333,-0.4497,-0.0083
02:26:44.785,-0.6528,-0.3975,-0.0298
02:26:44.798,-0.7432,-0.3701,-0.0674
02:26:44.811,-0.8198,-0.3442,-0.1079
02:26:44.824,-0.8911,-0.3179,-0.1055
02:26:44.836,-1.0303,-0.2695,-0.1523
02:26:44.847,-1.0981,-0.1997,-0.1377
02:26:44.859,-1.1636,-0.1704,-0.1182
02:26:44.870,-1.2158,-0.1504,-0.0776
02:26:44.882,-1.2925,-0.1865,-0.0674
02:26:44.893,-1.2856,-0.2183,0.0005
02:26:44.905,-1.2744,-0.2534,0.0352
02:26:44.918,-1.2031,-0.2490,0.0879
02:26:44.929,-1.0952,-0.2354,0.1401
02:26:44.942,-1.0078,-0.2354,0.1147
02:26:44.955,-0.9028,-0.2451,0.0225
